cluster_id	cluster_size	cluster_avg_pmi	cluster_pmi_coverage	source_id	source_name	source_atc	dest_id	dest_name	dest_atc
7	493	5.177538982572976	0.09902043239499332	1189596	dihydrocodeine	('N02AA08',)	836715	temazepam	('N05CD07',)
7	493	5.177538982572976	0.09902043239499332	723013	diazepam	('N05BA01',)	836715	temazepam	('N05CD07',)
7	493	5.177538982572976	0.09902043239499332	923840	dibucaine	('C05AD04', 'D04AB02', 'N01BB06', 'S01HA06', 'S02DA04')	836715	temazepam	('N05CD07',)
7	493	5.177538982572976	0.09902043239499332	1125315	acetaminophen	('N02BE01',)	836715	temazepam	('N05CD07',)
7	493	5.177538982572976	0.09902043239499332	1112807	aspirin	('A01AD05', 'B01AC06', 'N02BA01')	777221	hydroxyzine	('N05BB01',)
7	493	5.177538982572976	0.09902043239499332	836715	temazepam	('N05CD07',)	19044883	zopiclone	('N05CF01',)
7	493	5.177538982572976	0.09902043239499332	1103314	tramadol	('N02AX02',)	836715	temazepam	('N05CD07',)
7	493	5.177538982572976	0.09902043239499332	836715	temazepam	('N05CD07',)	1189596	dihydrocodeine	('N02AA08',)
7	493	5.177538982572976	0.09902043239499332	836715	temazepam	('N05CD07',)	1103314	tramadol	('N02AX02',)
7	493	5.177538982572976	0.09902043239499332	710062	amitriptyline	('N06AA09',)	836715	temazepam	('N05CD07',)
7	493	5.177538982572976	0.09902043239499332	836715	temazepam	('N05CD07',)	1125315	acetaminophen	('N02BE01',)
7	493	5.177538982572976	0.09902043239499332	1153664	propoxyphene	('N02AC04',)	752061	prochlorperazine	('N05AB04',)
7	493	5.177538982572976	0.09902043239499332	1112807	aspirin	('A01AD05', 'B01AC06', 'N02BA01')	1153664	propoxyphene	('N02AC04',)
7	493	5.177538982572976	0.09902043239499332	1153664	propoxyphene	('N02AC04',)	1112807	aspirin	('A01AD05', 'B01AC06', 'N02BA01')
7	493	5.177538982572976	0.09902043239499332	1153664	propoxyphene	('N02AC04',)	989878	lidocaine	('C01BB01', 'C05AD01', 'D04AB01', 'N01BB02', 'R02AD02', 'S01HA07', 'S02DA01')
7	493	5.177538982572976	0.09902043239499332	19043959	acamprosate	('N07BB03',)	797617	citalopram	('N06AB04',)
7	493	5.177538982572976	0.09902043239499332	739138	sertraline	('N06AB06',)	710062	amitriptyline	('N06AA09',)
7	493	5.177538982572976	0.09902043239499332	1125315	acetaminophen	('N02BE01',)	19043959	acamprosate	('N07BB03',)
7	493	5.177538982572976	0.09902043239499332	923840	dibucaine	('C05AD04', 'D04AB02', 'N01BB06', 'S01HA06', 'S02DA04')	1125315	acetaminophen	('N02BE01',)
7	493	5.177538982572976	0.09902043239499332	836715	temazepam	('N05CD07',)	755695	fluoxetine	('N06AB03',)
7	493	5.177538982572976	0.09902043239499332	836715	temazepam	('N05CD07',)	723013	diazepam	('N05BA01',)
7	493	5.177538982572976	0.09902043239499332	836715	temazepam	('N05CD07',)	710062	amitriptyline	('N06AA09',)
7	493	5.177538982572976	0.09902043239499332	739138	sertraline	('N06AB06',)	19037989	dothiepin	('N06AA16',)
7	493	5.177538982572976	0.09902043239499332	19020124	betahistine	('N07CA01',)	19020124	betahistine	('N07CA01',)
7	493	5.177538982572976	0.09902043239499332	739138	sertraline	('N06AB06',)	989878	lidocaine	('C01BB01', 'C05AD01', 'D04AB01', 'N01BB02', 'R02AD02', 'S01HA07', 'S02DA01')
7	493	5.177538982572976	0.09902043239499332	989878	lidocaine	('C01BB01', 'C05AD01', 'D04AB01', 'N01BB02', 'R02AD02', 'S01HA07', 'S02DA01')	19037989	dothiepin	('N06AA16',)
7	493	5.177538982572976	0.09902043239499332	1112807	aspirin	('A01AD05', 'B01AC06', 'N02BA01')	19020124	betahistine	('N07CA01',)
7	493	5.177538982572976	0.09902043239499332	710062	amitriptyline	('N06AA09',)	739138	sertraline	('N06AB06',)
7	493	5.177538982572976	0.09902043239499332	1398937	clonidine	('C02AC01', 'N02CX02', 'S01EA04')	19020124	betahistine	('N07CA01',)
7	493	5.177538982572976	0.09902043239499332	19037989	dothiepin	('N06AA16',)	710062	amitriptyline	('N06AA09',)
7	493	5.177538982572976	0.09902043239499332	19037989	dothiepin	('N06AA16',)	723013	diazepam	('N05BA01',)
7	493	5.177538982572976	0.09902043239499332	19020124	betahistine	('N07CA01',)	755695	fluoxetine	('N06AB03',)
7	493	5.177538982572976	0.09902043239499332	1189596	dihydrocodeine	('N02AA08',)	780442	varenicline	('N07BA03', 'S01XA28')
7	493	5.177538982572976	0.09902043239499332	723013	diazepam	('N05BA01',)	19037989	dothiepin	('N06AA16',)
7	493	5.177538982572976	0.09902043239499332	797399	gabapentin	('N02BF01',)	19097481	cinnarizine	('N07CA02',)
7	493	5.177538982572976	0.09902043239499332	1125315	acetaminophen	('N02BE01',)	732893	bupivacaine	('N01BB01',)
7	493	5.177538982572976	0.09902043239499332	732893	bupivacaine	('N01BB01',)	732893	bupivacaine	('N01BB01',)
7	493	5.177538982572976	0.09902043239499332	836715	temazepam	('N05CD07',)	19037989	dothiepin	('N06AA16',)
7	493	5.177538982572976	0.09902043239499332	723013	diazepam	('N05BA01',)	780442	varenicline	('N07BA03', 'S01XA28')
7	493	5.177538982572976	0.09902043239499332	19097481	cinnarizine	('N07CA02',)	19044883	zopiclone	('N05CF01',)
7	493	5.177538982572976	0.09902043239499332	1112807	aspirin	('A01AD05', 'B01AC06', 'N02BA01')	718583	nicotine	('N07BA01',)
7	493	5.177538982572976	0.09902043239499332	718583	nicotine	('N07BA01',)	1112807	aspirin	('A01AD05', 'B01AC06', 'N02BA01')
7	493	5.177538982572976	0.09902043239499332	1112807	aspirin	('A01AD05', 'B01AC06', 'N02BA01')	780442	varenicline	('N07BA03', 'S01XA28')
7	493	5.177538982572976	0.09902043239499332	923840	dibucaine	('C05AD04', 'D04AB02', 'N01BB06', 'S01HA06', 'S02DA04')	723013	diazepam	('N05BA01',)
7	493	5.177538982572976	0.09902043239499332	1398937	clonidine	('C02AC01', 'N02CX02', 'S01EA04')	755695	fluoxetine	('N06AB03',)
7	493	5.177538982572976	0.09902043239499332	989878	lidocaine	('C01BB01', 'C05AD01', 'D04AB01', 'N01BB02', 'R02AD02', 'S01HA07', 'S02DA01')	780442	varenicline	('N07BA03', 'S01XA28')
7	493	5.177538982572976	0.09902043239499332	1398937	clonidine	('C02AC01', 'N02CX02', 'S01EA04')	743670	venlafaxine	('N06AX16',)
7	493	5.177538982572976	0.09902043239499332	945286	pilocarpine	('N07AX01', 'S01EB01')	945286	pilocarpine	('N07AX01', 'S01EB01')
7	493	5.177538982572976	0.09902043239499332	1112807	aspirin	('A01AD05', 'B01AC06', 'N02BA01')	19037989	dothiepin	('N06AA16',)
7	493	5.177538982572976	0.09902043239499332	19037989	dothiepin	('N06AA16',)	1112807	aspirin	('A01AD05', 'B01AC06', 'N02BA01')
7	493	5.177538982572976	0.09902043239499332	1125315	acetaminophen	('N02BE01',)	19037989	dothiepin	('N06AA16',)
7	493	5.177538982572976	0.09902043239499332	19037989	dothiepin	('N06AA16',)	1125315	acetaminophen	('N02BE01',)
7	493	5.177538982572976	0.09902043239499332	710062	amitriptyline	('N06AA09',)	19037989	dothiepin	('N06AA16',)
7	493	5.177538982572976	0.09902043239499332	780442	varenicline	('N07BA03', 'S01XA28')	780442	varenicline	('N07BA03', 'S01XA28')
7	493	5.177538982572976	0.09902043239499332	1125315	acetaminophen	('N02BE01',)	780442	varenicline	('N07BA03', 'S01XA28')
7	493	5.177538982572976	0.09902043239499332	1112807	aspirin	('A01AD05', 'B01AC06', 'N02BA01')	732893	bupivacaine	('N01BB01',)
7	493	5.177538982572976	0.09902043239499332	19020124	betahistine	('N07CA01',)	710062	amitriptyline	('N06AA09',)
7	493	5.177538982572976	0.09902043239499332	19037989	dothiepin	('N06AA16',)	19037989	dothiepin	('N06AA16',)
7	493	5.177538982572976	0.09902043239499332	19020124	betahistine	('N07CA01',)	989878	lidocaine	('C01BB01', 'C05AD01', 'D04AB01', 'N01BB02', 'R02AD02', 'S01HA07', 'S02DA01')
7	493	5.177538982572976	0.09902043239499332	19037989	dothiepin	('N06AA16',)	797617	citalopram	('N06AB04',)
7	493	5.177538982572976	0.09902043239499332	19020124	betahistine	('N07CA01',)	752061	prochlorperazine	('N05AB04',)
7	493	5.177538982572976	0.09902043239499332	989878	lidocaine	('C01BB01', 'C05AD01', 'D04AB01', 'N01BB02', 'R02AD02', 'S01HA07', 'S02DA01')	19020124	betahistine	('N07CA01',)
7	493	5.177538982572976	0.09902043239499332	19020124	betahistine	('N07CA01',)	1112807	aspirin	('A01AD05', 'B01AC06', 'N02BA01')
7	493	5.177538982572976	0.09902043239499332	989878	lidocaine	('C01BB01', 'C05AD01', 'D04AB01', 'N01BB02', 'R02AD02', 'S01HA07', 'S02DA01')	923840	dibucaine	('C05AD04', 'D04AB02', 'N01BB06', 'S01HA06', 'S02DA04')
7	493	5.177538982572976	0.09902043239499332	739138	sertraline	('N06AB06',)	1398937	clonidine	('C02AC01', 'N02CX02', 'S01EA04')
7	493	5.177538982572976	0.09902043239499332	739138	sertraline	('N06AB06',)	739138	sertraline	('N06AB06',)
7	493	5.177538982572976	0.09902043239499332	755695	fluoxetine	('N06AB03',)	19037989	dothiepin	('N06AA16',)
7	493	5.177538982572976	0.09902043239499332	739138	sertraline	('N06AB06',)	1125315	acetaminophen	('N02BE01',)
7	493	5.177538982572976	0.09902043239499332	1125315	acetaminophen	('N02BE01',)	739138	sertraline	('N06AB06',)
7	493	5.177538982572976	0.09902043239499332	752061	prochlorperazine	('N05AB04',)	1189596	dihydrocodeine	('N02AA08',)
7	493	5.177538982572976	0.09902043239499332	1189596	dihydrocodeine	('N02AA08',)	752061	prochlorperazine	('N05AB04',)
7	493	5.177538982572976	0.09902043239499332	797617	citalopram	('N06AB04',)	752061	prochlorperazine	('N05AB04',)
7	493	5.177538982572976	0.09902043239499332	19097481	cinnarizine	('N07CA02',)	1112807	aspirin	('A01AD05', 'B01AC06', 'N02BA01')
7	493	5.177538982572976	0.09902043239499332	1112807	aspirin	('A01AD05', 'B01AC06', 'N02BA01')	19097481	cinnarizine	('N07CA02',)
7	493	5.177538982572976	0.09902043239499332	752061	prochlorperazine	('N05AB04',)	1125315	acetaminophen	('N02BE01',)
7	493	5.177538982572976	0.09902043239499332	780442	varenicline	('N07BA03', 'S01XA28')	1112807	aspirin	('A01AD05', 'B01AC06', 'N02BA01')
7	493	5.177538982572976	0.09902043239499332	1125315	acetaminophen	('N02BE01',)	752061	prochlorperazine	('N05AB04',)
7	493	5.177538982572976	0.09902043239499332	752061	prochlorperazine	('N05AB04',)	752061	prochlorperazine	('N05AB04',)
7	493	5.177538982572976	0.09902043239499332	752061	prochlorperazine	('N05AB04',)	19020124	betahistine	('N07CA01',)
7	493	5.177538982572976	0.09902043239499332	1112807	aspirin	('A01AD05', 'B01AC06', 'N02BA01')	1189596	dihydrocodeine	('N02AA08',)
7	493	5.177538982572976	0.09902043239499332	1189596	dihydrocodeine	('N02AA08',)	1112807	aspirin	('A01AD05', 'B01AC06', 'N02BA01')
7	493	5.177538982572976	0.09902043239499332	989878	lidocaine	('C01BB01', 'C05AD01', 'D04AB01', 'N01BB02', 'R02AD02', 'S01HA07', 'S02DA01')	752061	prochlorperazine	('N05AB04',)
7	493	5.177538982572976	0.09902043239499332	752061	prochlorperazine	('N05AB04',)	989878	lidocaine	('C01BB01', 'C05AD01', 'D04AB01', 'N01BB02', 'R02AD02', 'S01HA07', 'S02DA01')
7	493	5.177538982572976	0.09902043239499332	723013	diazepam	('N05BA01',)	1125315	acetaminophen	('N02BE01',)
7	493	5.177538982572976	0.09902043239499332	1125315	acetaminophen	('N02BE01',)	723013	diazepam	('N05BA01',)
5	486	5.42346725832987	0.1957065886046413	797399	gabapentin	('N02BF01',)	743670	venlafaxine	('N06AX16',)
5	486	5.42346725832987	0.1957065886046413	19044883	zopiclone	('N05CF01',)	19020021	nitrazepam	('N05CD02',)
5	486	5.42346725832987	0.1957065886046413	1103314	tramadol	('N02AX02',)	715939	escitalopram	('N06AB10',)
5	486	5.42346725832987	0.1957065886046413	710062	amitriptyline	('N06AA09',)	725131	mirtazapine	('N06AX11',)
5	486	5.42346725832987	0.1957065886046413	752061	prochlorperazine	('N05AB04',)	703547	trazodone	('N06AX05',)
5	486	5.42346725832987	0.1957065886046413	714684	nefazodone	('N06AX06',)	714684	nefazodone	('N06AX06',)
5	486	5.42346725832987	0.1957065886046413	743670	venlafaxine	('N06AX16',)	797399	gabapentin	('N02BF01',)
5	486	5.42346725832987	0.1957065886046413	1125315	acetaminophen	('N02BE01',)	715997	donepezil	('N06DA02',)
5	486	5.42346725832987	0.1957065886046413	703547	trazodone	('N06AX05',)	752061	prochlorperazine	('N05AB04',)
5	486	5.42346725832987	0.1957065886046413	798834	clomipramine	('N06AA04',)	722031	paroxetine	('N06AB05',)
5	486	5.42346725832987	0.1957065886046413	1125315	acetaminophen	('N02BE01',)	19052903	promazine	('N05AA03',)
5	486	5.42346725832987	0.1957065886046413	19136626	sulpiride	('N05AL01',)	19136626	sulpiride	('N05AL01',)
5	486	5.42346725832987	0.1957065886046413	19091830	lofepramine	('N06AA07',)	19091830	lofepramine	('N06AA07',)
5	486	5.42346725832987	0.1957065886046413	19091830	lofepramine	('N06AA07',)	710062	amitriptyline	('N06AA09',)
5	486	5.42346725832987	0.1957065886046413	19091830	lofepramine	('N06AA07',)	743670	venlafaxine	('N06AX16',)
5	486	5.42346725832987	0.1957065886046413	743670	venlafaxine	('N06AX16',)	19091830	lofepramine	('N06AA07',)
5	486	5.42346725832987	0.1957065886046413	19091830	lofepramine	('N06AA07',)	797617	citalopram	('N06AB04',)
5	486	5.42346725832987	0.1957065886046413	703547	trazodone	('N06AX05',)	19091830	lofepramine	('N06AA07',)
5	486	5.42346725832987	0.1957065886046413	19091830	lofepramine	('N06AA07',)	739138	sertraline	('N06AB06',)
5	486	5.42346725832987	0.1957065886046413	19091830	lofepramine	('N06AA07',)	752061	prochlorperazine	('N05AB04',)
5	486	5.42346725832987	0.1957065886046413	1125315	acetaminophen	('N02BE01',)	19091830	lofepramine	('N06AA07',)
5	486	5.42346725832987	0.1957065886046413	19091830	lofepramine	('N06AA07',)	1125315	acetaminophen	('N02BE01',)
5	486	5.42346725832987	0.1957065886046413	752061	prochlorperazine	('N05AB04',)	19091830	lofepramine	('N06AA07',)
5	486	5.42346725832987	0.1957065886046413	723013	diazepam	('N05BA01',)	752276	procyclidine	('N04AA04',)
5	486	5.42346725832987	0.1957065886046413	19044883	zopiclone	('N05CF01',)	19091830	lofepramine	('N06AA07',)
5	486	5.42346725832987	0.1957065886046413	836715	temazepam	('N05CD07',)	19091830	lofepramine	('N06AA07',)
5	486	5.42346725832987	0.1957065886046413	725131	mirtazapine	('N06AX11',)	19091830	lofepramine	('N06AA07',)
5	486	5.42346725832987	0.1957065886046413	722031	paroxetine	('N06AB05',)	703547	trazodone	('N06AX05',)
5	486	5.42346725832987	0.1957065886046413	794852	chlorpromazine	('N05AA01',)	752276	procyclidine	('N04AA04',)
5	486	5.42346725832987	0.1957065886046413	19091830	lofepramine	('N06AA07',)	19044883	zopiclone	('N05CF01',)
5	486	5.42346725832987	0.1957065886046413	755695	fluoxetine	('N06AB03',)	19091830	lofepramine	('N06AA07',)
5	486	5.42346725832987	0.1957065886046413	710062	amitriptyline	('N06AA09',)	19091830	lofepramine	('N06AA07',)
5	486	5.42346725832987	0.1957065886046413	1189596	dihydrocodeine	('N02AA08',)	19091830	lofepramine	('N06AA07',)
5	486	5.42346725832987	0.1957065886046413	723013	diazepam	('N05BA01',)	19091830	lofepramine	('N06AA07',)
5	486	5.42346725832987	0.1957065886046413	722031	paroxetine	('N06AB05',)	19091830	lofepramine	('N06AA07',)
5	486	5.42346725832987	0.1957065886046413	19091830	lofepramine	('N06AA07',)	725131	mirtazapine	('N06AX11',)
5	486	5.42346725832987	0.1957065886046413	19091830	lofepramine	('N06AA07',)	1189596	dihydrocodeine	('N02AA08',)
5	486	5.42346725832987	0.1957065886046413	19091830	lofepramine	('N06AA07',)	1112807	aspirin	('A01AD05', 'B01AC06', 'N02BA01')
5	486	5.42346725832987	0.1957065886046413	739138	sertraline	('N06AB06',)	19091830	lofepramine	('N06AA07',)
5	486	5.42346725832987	0.1957065886046413	700299	thioridazine	('N05AC02',)	1125315	acetaminophen	('N02BE01',)
5	486	5.42346725832987	0.1957065886046413	19091830	lofepramine	('N06AA07',)	755695	fluoxetine	('N06AB03',)
5	486	5.42346725832987	0.1957065886046413	19091830	lofepramine	('N06AA07',)	1103314	tramadol	('N02AX02',)
5	486	5.42346725832987	0.1957065886046413	1112807	aspirin	('A01AD05', 'B01AC06', 'N02BA01')	19091830	lofepramine	('N06AA07',)
5	486	5.42346725832987	0.1957065886046413	19091830	lofepramine	('N06AA07',)	703547	trazodone	('N06AX05',)
5	486	5.42346725832987	0.1957065886046413	19091830	lofepramine	('N06AA07',)	723013	diazepam	('N05BA01',)
5	486	5.42346725832987	0.1957065886046413	797617	citalopram	('N06AB04',)	19091830	lofepramine	('N06AA07',)
5	486	5.42346725832987	0.1957065886046413	19037989	dothiepin	('N06AA16',)	19091830	lofepramine	('N06AA07',)
5	486	5.42346725832987	0.1957065886046413	19044883	zopiclone	('N05CF01',)	752276	procyclidine	('N04AA04',)
5	486	5.42346725832987	0.1957065886046413	989878	lidocaine	('C01BB01', 'C05AD01', 'D04AB01', 'N01BB02', 'R02AD02', 'S01HA07', 'S02DA01')	19091830	lofepramine	('N06AA07',)
5	486	5.42346725832987	0.1957065886046413	19091830	lofepramine	('N06AA07',)	722031	paroxetine	('N06AB05',)
5	486	5.42346725832987	0.1957065886046413	735979	risperidone	('N05AX08',)	1112807	aspirin	('A01AD05', 'B01AC06', 'N02BA01')
5	486	5.42346725832987	0.1957065886046413	785788	olanzapine	('N05AH03',)	766814	quetiapine	('N05AH04',)
5	486	5.42346725832987	0.1957065886046413	722031	paroxetine	('N06AB05',)	798834	clomipramine	('N06AA04',)
5	486	5.42346725832987	0.1957065886046413	755695	fluoxetine	('N06AB03',)	735979	risperidone	('N05AX08',)
5	486	5.42346725832987	0.1957065886046413	735979	risperidone	('N05AX08',)	785788	olanzapine	('N05AH03',)
5	486	5.42346725832987	0.1957065886046413	785788	olanzapine	('N05AH03',)	755695	fluoxetine	('N06AB03',)
5	486	5.42346725832987	0.1957065886046413	923840	dibucaine	('C05AD04', 'D04AB02', 'N01BB06', 'S01HA06', 'S02DA04')	725131	mirtazapine	('N06AX11',)
5	486	5.42346725832987	0.1957065886046413	1112807	aspirin	('A01AD05', 'B01AC06', 'N02BA01')	794852	chlorpromazine	('N05AA01',)
5	486	5.42346725832987	0.1957065886046413	743670	venlafaxine	('N06AX16',)	989878	lidocaine	('C01BB01', 'C05AD01', 'D04AB01', 'N01BB02', 'R02AD02', 'S01HA07', 'S02DA01')
5	486	5.42346725832987	0.1957065886046413	735979	risperidone	('N05AX08',)	723013	diazepam	('N05BA01',)
5	486	5.42346725832987	0.1957065886046413	1112807	aspirin	('A01AD05', 'B01AC06', 'N02BA01')	735979	risperidone	('N05AX08',)
5	486	5.42346725832987	0.1957065886046413	794852	chlorpromazine	('N05AA01',)	1112807	aspirin	('A01AD05', 'B01AC06', 'N02BA01')
5	486	5.42346725832987	0.1957065886046413	798834	clomipramine	('N06AA04',)	723013	diazepam	('N05BA01',)
5	486	5.42346725832987	0.1957065886046413	733008	perphenazine	('N05AB03',)	710062	amitriptyline	('N06AA09',)
5	486	5.42346725832987	0.1957065886046413	755695	fluoxetine	('N06AB03',)	785788	olanzapine	('N05AH03',)
5	486	5.42346725832987	0.1957065886046413	743670	venlafaxine	('N06AX16',)	766814	quetiapine	('N05AH04',)
5	486	5.42346725832987	0.1957065886046413	797617	citalopram	('N06AB04',)	735979	risperidone	('N05AX08',)
5	486	5.42346725832987	0.1957065886046413	785788	olanzapine	('N05AH03',)	725131	mirtazapine	('N06AX11',)
5	486	5.42346725832987	0.1957065886046413	733008	perphenazine	('N05AB03',)	733008	perphenazine	('N05AB03',)
5	486	5.42346725832987	0.1957065886046413	710062	amitriptyline	('N06AA09',)	733008	perphenazine	('N05AB03',)
5	486	5.42346725832987	0.1957065886046413	744740	zolpidem	('N05CF02',)	743670	venlafaxine	('N06AX16',)
5	486	5.42346725832987	0.1957065886046413	1112807	aspirin	('A01AD05', 'B01AC06', 'N02BA01')	791967	lorazepam	('N05BA06',)
5	486	5.42346725832987	0.1957065886046413	798834	clomipramine	('N06AA04',)	1112807	aspirin	('A01AD05', 'B01AC06', 'N02BA01')
5	486	5.42346725832987	0.1957065886046413	1112807	aspirin	('A01AD05', 'B01AC06', 'N02BA01')	715939	escitalopram	('N06AB10',)
5	486	5.42346725832987	0.1957065886046413	19037989	dothiepin	('N06AA16',)	715939	escitalopram	('N06AB10',)
5	486	5.42346725832987	0.1957065886046413	1125315	acetaminophen	('N02BE01',)	19055982	flupenthixol	('N05AF01',)
5	486	5.42346725832987	0.1957065886046413	725131	mirtazapine	('N06AX11',)	797399	gabapentin	('N02BF01',)
5	486	5.42346725832987	0.1957065886046413	1125315	acetaminophen	('N02BE01',)	990678	chlordiazepoxide	('N05BA02',)
5	486	5.42346725832987	0.1957065886046413	1125315	acetaminophen	('N02BE01',)	19084693	reboxetine	('N06AX18',)
5	486	5.42346725832987	0.1957065886046413	735979	risperidone	('N05AX08',)	725131	mirtazapine	('N06AX11',)
5	486	5.42346725832987	0.1957065886046413	1125315	acetaminophen	('N02BE01',)	700299	thioridazine	('N05AC02',)
5	486	5.42346725832987	0.1957065886046413	19055982	flupenthixol	('N05AF01',)	722031	paroxetine	('N06AB05',)
5	486	5.42346725832987	0.1957065886046413	19084693	reboxetine	('N06AX18',)	1125315	acetaminophen	('N02BE01',)
5	486	5.42346725832987	0.1957065886046413	715997	donepezil	('N06DA02',)	1125315	acetaminophen	('N02BE01',)
5	486	5.42346725832987	0.1957065886046413	752276	procyclidine	('N04AA04',)	1125315	acetaminophen	('N02BE01',)
5	486	5.42346725832987	0.1957065886046413	704984	trifluoperazine	('N05AB06',)	1112807	aspirin	('A01AD05', 'B01AC06', 'N02BA01')
5	486	5.42346725832987	0.1957065886046413	715939	escitalopram	('N06AB10',)	710062	amitriptyline	('N06AA09',)
5	486	5.42346725832987	0.1957065886046413	715259	duloxetine	('N06AX21',)	739138	sertraline	('N06AB06',)
5	486	5.42346725832987	0.1957065886046413	791967	lorazepam	('N05BA06',)	755695	fluoxetine	('N06AB03',)
5	486	5.42346725832987	0.1957065886046413	19037989	dothiepin	('N06AA16',)	703547	trazodone	('N06AX05',)
5	486	5.42346725832987	0.1957065886046413	797617	citalopram	('N06AB04',)	715939	escitalopram	('N06AB10',)
5	486	5.42346725832987	0.1957065886046413	752061	prochlorperazine	('N05AB04',)	791967	lorazepam	('N05BA06',)
5	486	5.42346725832987	0.1957065886046413	733301	buspirone	('N05BE01',)	1125315	acetaminophen	('N02BE01',)
5	486	5.42346725832987	0.1957065886046413	703547	trazodone	('N06AX05',)	743670	venlafaxine	('N06AX16',)
5	486	5.42346725832987	0.1957065886046413	797617	citalopram	('N06AB04',)	791967	lorazepam	('N05BA06',)
5	486	5.42346725832987	0.1957065886046413	739138	sertraline	('N06AB06',)	715259	duloxetine	('N06AX21',)
5	486	5.42346725832987	0.1957065886046413	791967	lorazepam	('N05BA06',)	710062	amitriptyline	('N06AA09',)
5	486	5.42346725832987	0.1957065886046413	725131	mirtazapine	('N06AX11',)	836715	temazepam	('N05CD07',)
5	486	5.42346725832987	0.1957065886046413	797617	citalopram	('N06AB04',)	703547	trazodone	('N06AX05',)
5	486	5.42346725832987	0.1957065886046413	791967	lorazepam	('N05BA06',)	797617	citalopram	('N06AB04',)
5	486	5.42346725832987	0.1957065886046413	710062	amitriptyline	('N06AA09',)	791967	lorazepam	('N05BA06',)
5	486	5.42346725832987	0.1957065886046413	989878	lidocaine	('C01BB01', 'C05AD01', 'D04AB01', 'N01BB02', 'R02AD02', 'S01HA07', 'S02DA01')	703547	trazodone	('N06AX05',)
5	486	5.42346725832987	0.1957065886046413	710062	amitriptyline	('N06AA09',)	715939	escitalopram	('N06AB10',)
5	486	5.42346725832987	0.1957065886046413	791967	lorazepam	('N05BA06',)	752061	prochlorperazine	('N05AB04',)
5	486	5.42346725832987	0.1957065886046413	703547	trazodone	('N06AX05',)	715259	duloxetine	('N06AX21',)
5	486	5.42346725832987	0.1957065886046413	703547	trazodone	('N06AX05',)	1189596	dihydrocodeine	('N02AA08',)
5	486	5.42346725832987	0.1957065886046413	1112807	aspirin	('A01AD05', 'B01AC06', 'N02BA01')	752276	procyclidine	('N04AA04',)
5	486	5.42346725832987	0.1957065886046413	718583	nicotine	('N07BA01',)	703547	trazodone	('N06AX05',)
5	486	5.42346725832987	0.1957065886046413	1103314	tramadol	('N02AX02',)	703547	trazodone	('N06AX05',)
5	486	5.42346725832987	0.1957065886046413	1112807	aspirin	('A01AD05', 'B01AC06', 'N02BA01')	19055982	flupenthixol	('N05AF01',)
5	486	5.42346725832987	0.1957065886046413	19055982	flupenthixol	('N05AF01',)	1112807	aspirin	('A01AD05', 'B01AC06', 'N02BA01')
5	486	5.42346725832987	0.1957065886046413	923840	dibucaine	('C05AD04', 'D04AB02', 'N01BB06', 'S01HA06', 'S02DA04')	715939	escitalopram	('N06AB10',)
5	486	5.42346725832987	0.1957065886046413	743670	venlafaxine	('N06AX16',)	703547	trazodone	('N06AX05',)
5	486	5.42346725832987	0.1957065886046413	715939	escitalopram	('N06AB10',)	715939	escitalopram	('N06AB10',)
5	486	5.42346725832987	0.1957065886046413	19044883	zopiclone	('N05CF01',)	715939	escitalopram	('N06AB10',)
5	486	5.42346725832987	0.1957065886046413	755695	fluoxetine	('N06AB03',)	19044883	zopiclone	('N05CF01',)
5	486	5.42346725832987	0.1957065886046413	715939	escitalopram	('N06AB10',)	1112807	aspirin	('A01AD05', 'B01AC06', 'N02BA01')
5	486	5.42346725832987	0.1957065886046413	1125315	acetaminophen	('N02BE01',)	715939	escitalopram	('N06AB10',)
5	486	5.42346725832987	0.1957065886046413	989878	lidocaine	('C01BB01', 'C05AD01', 'D04AB01', 'N01BB02', 'R02AD02', 'S01HA07', 'S02DA01')	715939	escitalopram	('N06AB10',)
5	486	5.42346725832987	0.1957065886046413	791967	lorazepam	('N05BA06',)	766814	quetiapine	('N05AH04',)
5	486	5.42346725832987	0.1957065886046413	715939	escitalopram	('N06AB10',)	739138	sertraline	('N06AB06',)
5	486	5.42346725832987	0.1957065886046413	743670	venlafaxine	('N06AX16',)	715939	escitalopram	('N06AB10',)
5	486	5.42346725832987	0.1957065886046413	19037989	dothiepin	('N06AA16',)	798834	clomipramine	('N06AA04',)
5	486	5.42346725832987	0.1957065886046413	766814	quetiapine	('N05AH04',)	725131	mirtazapine	('N06AX11',)
5	486	5.42346725832987	0.1957065886046413	743670	venlafaxine	('N06AX16',)	718583	nicotine	('N07BA01',)
5	486	5.42346725832987	0.1957065886046413	715939	escitalopram	('N06AB10',)	797617	citalopram	('N06AB04',)
5	486	5.42346725832987	0.1957065886046413	715939	escitalopram	('N06AB10',)	836715	temazepam	('N05CD07',)
5	486	5.42346725832987	0.1957065886046413	715939	escitalopram	('N06AB10',)	743670	venlafaxine	('N06AX16',)
5	486	5.42346725832987	0.1957065886046413	723013	diazepam	('N05BA01',)	766814	quetiapine	('N05AH04',)
5	486	5.42346725832987	0.1957065886046413	715939	escitalopram	('N06AB10',)	19044883	zopiclone	('N05CF01',)
5	486	5.42346725832987	0.1957065886046413	744740	zolpidem	('N05CF02',)	725131	mirtazapine	('N06AX11',)
